2024-05-12 22:21:26,611 INFO  Logger.cs: 70 - 
2024-05-12 22:22:57,679 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ensemble roue-2
2024-05-12 22:22:57,679 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Chassis-1
2024-05-12 22:22:57,679 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Chassis-1
2024-05-12 22:22:57,680 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Chassis-1
2024-05-12 22:22:57,681 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ensemble roue-1
2024-05-12 22:22:57,681 INFO  ExportHelperExtension.cs: 1136 - Found 26 in ensemble roue-1
2024-05-12 22:22:57,682 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ensemble roue-1
2024-05-12 22:22:57,682 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from miniCasterWheel-1
2024-05-12 22:22:57,683 INFO  ExportHelperExtension.cs: 1136 - Found 37 in miniCasterWheel-1
2024-05-12 22:22:57,684 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in miniCasterWheel-1
2024-05-12 22:22:58,369 INFO  SwAddin.cs: 339 - Loading config tree
2024-05-12 22:22:58,372 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-05-12 22:22:58,375 INFO  SwAddin.cs: 344 - Showing property manager
2024-05-12 22:23:56,644 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-12 22:23:56,818 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-12 22:23:57,747 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-12 22:26:29,856 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-12 22:27:40,690 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-12 22:29:14,982 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-12 22:29:32,939 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-12 22:30:13,375 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-12 22:30:46,606 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-05-12 22:30:48,189 INFO  ExportHelperExtension.cs: 347 - Creating joint Right_Wheel_Link
2024-05-12 22:30:48,195 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-05-12 22:30:48,196 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2024-05-12 22:30:48,197 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2024-05-12 22:30:48,197 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-12 22:30:48,197 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-12 22:30:48,198 INFO  ExportHelperExtension.cs: 1402 - Fixing 18
2024-05-12 22:30:48,333 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-05-12 22:30:48,333 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-12 22:30:48,335 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-12 22:30:48,335 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-12 22:30:48,354 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-12 22:30:48,354 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-12 22:30:48,355 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 18
2024-05-12 22:30:49,185 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Right_Wheel_Link failed
2024-05-12 22:30:50,289 INFO  ExportHelperExtension.cs: 347 - Creating joint Left_Wheel_Link
2024-05-12 22:30:50,289 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-05-12 22:30:50,289 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2024-05-12 22:30:50,290 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2024-05-12 22:30:50,290 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-12 22:30:50,290 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-12 22:30:50,291 INFO  ExportHelperExtension.cs: 1402 - Fixing 18
2024-05-12 22:30:50,414 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-05-12 22:30:50,415 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-12 22:30:50,415 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-12 22:30:50,415 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-12 22:30:50,415 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-12 22:30:50,415 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-12 22:30:50,416 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 18
2024-05-12 22:30:51,185 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Left_Wheel_Link failed
2024-05-12 22:30:52,288 INFO  ExportHelperExtension.cs: 347 - Creating joint Base_Bieber_Link
2024-05-12 22:30:52,288 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-05-12 22:30:52,289 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2024-05-12 22:30:52,289 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2024-05-12 22:30:52,289 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-12 22:30:52,289 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-12 22:30:52,290 INFO  ExportHelperExtension.cs: 1402 - Fixing 18
2024-05-12 22:30:52,427 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-05-12 22:30:52,428 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-12 22:30:52,431 INFO  : 0 - L1: 1, System.Double[]
2024-05-12 22:30:52,433 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-12 22:30:52,437 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-12 22:30:52,442 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-12 22:30:52,442 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 18
2024-05-12 22:30:53,933 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Base_Bieber_Link failed
2024-05-12 22:30:53,940 INFO  ExportHelperExtension.cs: 347 - Creating joint Bieber_Wheel_Link
2024-05-12 22:30:53,941 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Base_Bieber_Link
2024-05-12 22:30:53,941 INFO  ExportHelperExtension.cs: 1402 - Fixing 20
2024-05-12 22:30:53,941 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2024-05-12 22:30:53,942 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2024-05-12 22:30:53,942 INFO  ExportHelperExtension.cs: 1409 - Component 23 is already fixed
2024-05-12 22:30:53,942 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-12 22:30:53,942 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-12 22:30:53,943 INFO  ExportHelperExtension.cs: 1402 - Fixing 18
2024-05-12 22:30:54,084 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-05-12 22:30:54,085 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-12 22:30:54,085 INFO  ExportHelperExtension.cs: 845 - L1: 1, System.Double[]
2024-05-12 22:30:54,085 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-12 22:30:54,086 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 20
2024-05-12 22:30:54,086 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2024-05-12 22:30:54,086 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-12 22:30:54,086 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-12 22:30:54,086 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 18
2024-05-12 22:30:55,444 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Base_Bieber_Link to child Bieber_Wheel_Link failed
2024-05-12 22:30:55,701 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from line robt follower
2024-05-12 22:30:55,705 INFO  ExportHelperExtension.cs: 1136 - Found 43 in line robt follower
2024-05-12 22:30:55,705 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in line robt follower
2024-05-12 22:30:55,705 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-12 22:30:55,706 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2024-05-12 22:30:55,706 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ensemble roue-2
2024-05-12 22:30:55,706 INFO  ExportHelperExtension.cs: 1136 - Found 26 in ensemble roue-2
2024-05-12 22:30:55,706 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ensemble roue-2
2024-05-12 22:30:55,706 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Chassis-1
2024-05-12 22:30:55,707 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Chassis-1
2024-05-12 22:30:55,707 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Chassis-1
2024-05-12 22:30:55,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ensemble roue-1
2024-05-12 22:30:55,709 INFO  ExportHelperExtension.cs: 1136 - Found 26 in ensemble roue-1
2024-05-12 22:30:55,709 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ensemble roue-1
2024-05-12 22:30:55,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from miniCasterWheel-1
2024-05-12 22:30:55,710 INFO  ExportHelperExtension.cs: 1136 - Found 37 in miniCasterWheel-1
2024-05-12 22:30:55,710 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in miniCasterWheel-1
2024-05-12 22:30:55,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from line robt follower
2024-05-12 22:30:55,711 INFO  ExportHelperExtension.cs: 1136 - Found 43 in line robt follower
2024-05-12 22:30:55,711 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in line robt follower
2024-05-12 22:30:55,712 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-12 22:30:55,712 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2024-05-12 22:30:55,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ensemble roue-2
2024-05-12 22:30:55,712 INFO  ExportHelperExtension.cs: 1136 - Found 26 in ensemble roue-2
2024-05-12 22:30:55,713 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ensemble roue-2
2024-05-12 22:30:55,713 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Chassis-1
2024-05-12 22:30:55,713 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Chassis-1
2024-05-12 22:30:55,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Chassis-1
2024-05-12 22:30:55,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ensemble roue-1
2024-05-12 22:30:55,714 INFO  ExportHelperExtension.cs: 1136 - Found 26 in ensemble roue-1
2024-05-12 22:30:55,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ensemble roue-1
2024-05-12 22:30:55,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from miniCasterWheel-1
2024-05-12 22:30:55,715 INFO  ExportHelperExtension.cs: 1136 - Found 37 in miniCasterWheel-1
2024-05-12 22:30:55,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in miniCasterWheel-1
2024-05-12 22:30:55,759 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-12 22:51:50,454 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-05-12 22:51:50,459 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
